2026-03-06T18:17:35.059931400,company_invoice.pdf,SUCCESS,SYSTEM
2026-03-06T18:18:56.453876200,test.png,SUCCESS,SYSTEM
2026-03-09T17:58:21.514560100,Random_Hospital_Bill.docx,SUCCESS,SYSTEM
2026-03-09T18:05:02.451215200,company_invoice.pdf,SUCCESS,SYSTEM
2026-03-09T18:09:23.565229200,test.jpg,SUCCESS,SYSTEM
2026-03-09T18:09:23.901228,co_Invoice_PartsOf.png,SUCCESS,SYSTEM
2026-03-09T18:09:24.328250100,test.png,SUCCESS,SYSTEM
